,biomark_neural_panel,confident_rbp,gencode_id,gene_name,gene_status,gene_type,havana_gene,level,rbp,ribosomal,ribosomal_subunit,synapse,tag,transcript_id,transcript_name,transcript_status,transcript_type,transcription_factor
ENSG00000222037,False,False,ENSG00000222037.5,IGLC6,KNOWN,IG_C_pseudogene,OTTHUMG00000151165.1,2,False,False,False,False,,ENSG00000222037.5,IGLC6,KNOWN,IG_C_pseudogene,False
ENSG00000211684,False,False,ENSG00000211684.2,IGLJ7,KNOWN,IG_J_gene,OTTHUMG00000151167.1,2,False,False,False,False,,ENSG00000211684.2,IGLJ7,KNOWN,IG_J_gene,False
ENSG00000211685,False,False,ENSG00000211685.2,IGLC7,KNOWN,IG_C_gene,OTTHUMG00000151017.4,2,False,False,False,False,,ENSG00000211685.2,IGLC7,KNOWN,IG_C_gene,False
ENSG00000237472,False,False,ENSG00000237472.1,AP000361.2,KNOWN,pseudogene,OTTHUMG00000151014.1,1,False,False,False,False,pseudo_consens,ENSG00000237472.1,AP000361.2,KNOWN,pseudogene,False
ENSG00000223679,False,False,ENSG00000223679.1,AP000362.1,KNOWN,pseudogene,OTTHUMG00000155698.1,2,False,False,False,False,,ENSG00000223679.1,AP000362.1,KNOWN,pseudogene,False
ENSG00000100218,False,False,ENSG00000100218.7,RTDR1,KNOWN,protein_coding,OTTHUMG00000150602.3,1,False,False,False,False,ncRNA_host,ENSG00000100218.7,RTDR1,KNOWN,protein_coding,False
ENSG00000128266,False,False,ENSG00000128266.7,GNAZ,KNOWN,protein_coding,OTTHUMG00000150611.3,2,False,False,False,False,,ENSG00000128266.7,GNAZ,KNOWN,protein_coding,False
ENSG00000272019,False,False,ENSG00000272019.1,Metazoa_SRP,NOVEL,misc_RNA,,3,False,False,False,False,,ENSG00000272019.1,Metazoa_SRP,NOVEL,misc_RNA,False
ENSG00000221069,False,False,ENSG00000221069.1,AC000029.1,NOVEL,miRNA,,3,False,False,False,False,,ENSG00000221069.1,AC000029.1,NOVEL,miRNA,False
ENSG00000100228,False,False,ENSG00000100228.8,RAB36,KNOWN,protein_coding,OTTHUMG00000150601.1,2,False,False,False,False,,ENSG00000100228.8,RAB36,KNOWN,protein_coding,False
ENSG00000186716,False,False,ENSG00000186716.15,BCR,KNOWN,protein_coding,OTTHUMG00000150655.3,2,False,False,False,False,,ENSG00000186716.15,BCR,KNOWN,protein_coding,False
ENSG00000236794,False,False,ENSG00000236794.4,BCRP8,KNOWN,pseudogene,OTTHUMG00000155712.2,2,False,False,False,False,,ENSG00000236794.4,BCRP8,KNOWN,pseudogene,False
ENSG00000240160,False,False,ENSG00000240160.2,RN7SL263P,KNOWN,misc_RNA,,3,False,False,False,False,,ENSG00000240160.2,RN7SL263P,KNOWN,misc_RNA,False
ENSG00000230701,False,False,ENSG00000230701.1,FBXW4P1,KNOWN,pseudogene,OTTHUMG00000030931.8,1,False,False,False,False,pseudo_consens,ENSG00000230701.1,FBXW4P1,KNOWN,pseudogene,False
ENSG00000214526,False,False,ENSG00000214526.3,AP000343.1,KNOWN,pseudogene,OTTHUMG00000150656.1,1,False,False,False,False,pseudo_consens,ENSG00000214526.3,AP000343.1,KNOWN,pseudogene,False
ENSG00000236611,False,False,ENSG00000236611.1,AP000343.2,NOVEL,lincRNA,OTTHUMG00000150838.1,1,False,False,False,False,,ENSG00000236611.1,AP000343.2,NOVEL,lincRNA,False
ENSG00000215478,False,False,ENSG00000215478.4,CES5AP1,KNOWN,pseudogene,OTTHUMG00000150651.3,2,False,False,False,False,,ENSG00000215478.4,CES5AP1,KNOWN,pseudogene,False
ENSG00000133519,False,False,ENSG00000133519.8,ZDHHC8P1,KNOWN,pseudogene,OTTHUMG00000150650.1,2,False,False,False,False,,ENSG00000133519.8,ZDHHC8P1,KNOWN,pseudogene,False
ENSG00000248409,False,False,ENSG00000248409.1,KB-1269D1.8,KNOWN,pseudogene,OTTHUMG00000155750.1,2,False,False,False,False,,ENSG00000248409.1,KB-1269D1.8,KNOWN,pseudogene,False
ENSG00000234928,False,False,ENSG00000234928.1,AP000344.3,NOVEL,lincRNA,OTTHUMG00000150668.1,1,False,False,False,False,,ENSG00000234928.1,AP000344.3,NOVEL,lincRNA,False
ENSG00000227755,False,False,ENSG00000227755.1,AP000344.4,KNOWN,pseudogene,OTTHUMG00000150667.2,2,False,False,False,False,,ENSG00000227755.1,AP000344.4,KNOWN,pseudogene,False
ENSG00000178248,False,False,ENSG00000178248.10,AP000345.1,NOVEL,lincRNA,OTTHUMG00000150669.1,2,False,False,False,False,,ENSG00000178248.10,AP000345.1,NOVEL,lincRNA,False
ENSG00000225413,False,False,ENSG00000225413.2,AP000345.4,NOVEL,lincRNA,OTTHUMG00000150840.2,2,False,False,False,False,,ENSG00000225413.2,AP000345.4,NOVEL,lincRNA,False
ENSG00000224277,False,False,ENSG00000224277.1,AP000345.2,NOVEL,antisense,OTTHUMG00000150666.1,1,False,False,False,False,,ENSG00000224277.1,AP000345.2,NOVEL,antisense,False
ENSG00000128322,False,False,ENSG00000128322.6,IGLL1,KNOWN,protein_coding,OTTHUMG00000150673.1,2,False,False,False,False,,ENSG00000128322.6,IGLL1,KNOWN,protein_coding,False
ENSG00000272733,False,False,ENSG00000272733.1,KB-208E9.1,NOVEL,lincRNA,OTTHUMG00000186121.1,2,False,False,False,False,,ENSG00000272733.1,KB-208E9.1,NOVEL,lincRNA,False
ENSG00000189269,False,False,ENSG00000189269.8,C22orf43,KNOWN,protein_coding,OTTHUMG00000186352.1,2,False,False,False,False,,ENSG00000189269.8,C22orf43,KNOWN,protein_coding,False
ENSG00000211683,False,False,ENSG00000211683.3,KB-1572G7.3,NOVEL,processed_transcript,OTTHUMG00000150710.4,2,False,False,False,False,,ENSG00000211683.3,KB-1572G7.3,NOVEL,processed_transcript,False
ENSG00000228315,False,False,ENSG00000228315.7,GUSBP11,NOVEL,processed_transcript,OTTHUMG00000150709.2,2,False,False,False,False,,ENSG00000228315.7,GUSBP11,NOVEL,processed_transcript,False
ENSG00000234353,False,False,ENSG00000234353.2,AP000347.4,KNOWN,pseudogene,OTTHUMG00000150708.3,2,False,False,False,False,,ENSG00000234353.2,AP000347.4,KNOWN,pseudogene,False
ENSG00000244723,False,False,ENSG00000244723.3,ASLP1,KNOWN,pseudogene,OTTHUMG00000150707.1,2,False,False,False,False,,ENSG00000244723.3,ASLP1,KNOWN,pseudogene,False
ENSG00000273000,False,False,ENSG00000273000.1,KB-1572G7.2,NOVEL,processed_transcript,OTTHUMG00000186001.1,2,False,False,False,False,,ENSG00000273000.1,KB-1572G7.2,NOVEL,processed_transcript,False
ENSG00000272578,False,False,ENSG00000272578.1,AP000347.2,KNOWN,pseudogene,OTTHUMG00000186353.2,1,False,False,False,False,pseudo_consens,ENSG00000272578.1,AP000347.2,KNOWN,pseudogene,False
ENSG00000159496,False,False,ENSG00000159496.10,RGL4,KNOWN,protein_coding,OTTHUMG00000150711.2,1,False,False,False,False,,ENSG00000159496.10,RGL4,KNOWN,protein_coding,False
ENSG00000270041,False,False,ENSG00000270041.1,LL22NC03-N27C7.1,NOVEL,lincRNA,OTTHUMG00000184100.1,2,False,False,False,False,,ENSG00000270041.1,LL22NC03-N27C7.1,NOVEL,lincRNA,False
ENSG00000187792,False,False,ENSG00000187792.3,ZNF70,KNOWN,protein_coding,OTTHUMG00000150739.1,2,False,False,False,False,,ENSG00000187792.3,ZNF70,KNOWN,protein_coding,True
ENSG00000128218,False,False,ENSG00000128218.7,VPREB3,KNOWN,protein_coding,OTTHUMG00000150738.2,1,False,False,False,False,,ENSG00000128218.7,VPREB3,KNOWN,protein_coding,False
ENSG00000169314,False,False,ENSG00000169314.10,C22orf15,KNOWN,protein_coding,OTTHUMG00000150740.2,2,False,False,False,False,,ENSG00000169314.10,C22orf15,KNOWN,protein_coding,False
ENSG00000250479,False,False,ENSG00000250479.4,CHCHD10,KNOWN,protein_coding,OTTHUMG00000150736.2,1,False,False,False,False,,ENSG00000250479.4,CHCHD10,KNOWN,protein_coding,False
ENSG00000099953,False,False,ENSG00000099953.5,MMP11,KNOWN,protein_coding,OTTHUMG00000150742.2,2,False,False,False,False,,ENSG00000099953.5,MMP11,KNOWN,protein_coding,False
ENSG00000267954,False,False,ENSG00000267954.1,AP000349.1,KNOWN,protein_coding,,3,False,False,False,False,,ENSG00000267954.1,AP000349.1,KNOWN,protein_coding,False
ENSG00000099956,False,False,ENSG00000099956.13,SMARCB1,KNOWN,protein_coding,OTTHUMG00000150737.7,1,False,False,False,False,,ENSG00000099956.13,SMARCB1,KNOWN,protein_coding,False
ENSG00000099958,False,False,ENSG00000099958.10,DERL3,KNOWN,protein_coding,OTTHUMG00000150743.2,1,False,False,False,False,,ENSG00000099958.10,DERL3,KNOWN,protein_coding,False
ENSG00000272973,False,False,ENSG00000272973.1,KB-1125A3.11,NOVEL,antisense,OTTHUMG00000186120.1,2,False,False,False,False,,ENSG00000272973.1,KB-1125A3.11,NOVEL,antisense,False
ENSG00000133460,False,False,ENSG00000133460.15,SLC2A11,KNOWN,protein_coding,OTTHUMG00000166469.2,1,False,False,False,False,,ENSG00000133460.15,SLC2A11,KNOWN,protein_coding,False
ENSG00000251357,False,False,ENSG00000251357.4,AP000350.10,PUTATIVE,protein_coding,OTTHUMG00000150787.3,2,False,False,False,False,,ENSG00000251357.4,AP000350.10,PUTATIVE,protein_coding,False
ENSG00000244425,False,False,ENSG00000244425.2,RN7SL268P,KNOWN,misc_RNA,,3,False,False,False,False,,ENSG00000244425.2,RN7SL268P,KNOWN,misc_RNA,False
ENSG00000240972,False,False,ENSG00000240972.1,MIF,KNOWN,protein_coding,OTTHUMG00000150773.2,2,False,False,False,False,,ENSG00000240972.1,MIF,KNOWN,protein_coding,False
ENSG00000218537,False,False,ENSG00000218537.1,AP000350.4,PUTATIVE,protein_coding,OTTHUMG00000150772.2,2,False,False,False,False,,ENSG00000218537.1,AP000350.4,PUTATIVE,protein_coding,False
ENSG00000273295,False,False,ENSG00000273295.1,AP000350.5,NOVEL,lincRNA,OTTHUMG00000150777.2,2,False,False,False,False,,ENSG00000273295.1,AP000350.5,NOVEL,lincRNA,False
ENSG00000225282,False,False,ENSG00000225282.1,AP000350.6,KNOWN,pseudogene,OTTHUMG00000150775.1,1,False,False,False,False,pseudo_consens,ENSG00000225282.1,AP000350.6,KNOWN,pseudogene,False
ENSG00000206090,False,False,ENSG00000206090.4,AP000350.7,KNOWN,pseudogene,OTTHUMG00000150771.1,2,False,False,False,False,,ENSG00000206090.4,AP000350.7,KNOWN,pseudogene,False
ENSG00000231271,False,False,ENSG00000231271.1,AP000350.8,KNOWN,pseudogene,OTTHUMG00000150776.1,2,False,False,False,False,,ENSG00000231271.1,AP000350.8,KNOWN,pseudogene,False
ENSG00000133433,False,False,ENSG00000133433.6,GSTT2B,KNOWN,protein_coding,OTTHUMG00000150774.1,2,False,False,False,False,,ENSG00000133433.6,GSTT2B,KNOWN,protein_coding,False
ENSG00000228039,False,False,ENSG00000228039.2,KB-1125A3.10,KNOWN,pseudogene,OTTHUMG00000166616.1,2,False,False,False,False,,ENSG00000228039.2,KB-1125A3.10,KNOWN,pseudogene,False
ENSG00000099974,False,False,ENSG00000099974.7,DDTL,KNOWN,protein_coding,OTTHUMG00000150800.1,2,False,False,False,False,,ENSG00000099974.7,DDTL,KNOWN,protein_coding,False
ENSG00000272787,False,False,ENSG00000272787.1,KB-226F1.2,NOVEL,lincRNA,OTTHUMG00000186175.1,2,False,False,False,False,,ENSG00000272787.1,KB-226F1.2,NOVEL,lincRNA,False
ENSG00000099977,False,False,ENSG00000099977.9,DDT,KNOWN,protein_coding,OTTHUMG00000150798.2,2,False,False,False,False,,ENSG00000099977.9,DDT,KNOWN,protein_coding,False
ENSG00000250470,False,False,ENSG00000250470.1,AP000351.3,KNOWN,pseudogene,OTTHUMG00000150799.1,2,False,False,False,False,,ENSG00000250470.1,AP000351.3,KNOWN,pseudogene,False
ENSG00000099984,False,False,ENSG00000099984.6,GSTT2,KNOWN,protein_coding,OTTHUMG00000150786.1,2,False,False,False,False,,ENSG00000099984.6,GSTT2,KNOWN,protein_coding,False
ENSG00000224205,False,False,ENSG00000224205.1,AP000351.4,KNOWN,pseudogene,OTTHUMG00000150801.1,2,False,False,False,False,,ENSG00000224205.1,AP000351.4,KNOWN,pseudogene,False
ENSG00000241850,False,False,ENSG00000241850.3,GSTTP1,KNOWN,pseudogene,OTTHUMG00000150802.1,2,False,False,False,False,,ENSG00000241850.3,GSTTP1,KNOWN,pseudogene,False
ENSG00000232014,False,False,ENSG00000232014.1,MTND1P13,KNOWN,pseudogene,OTTHUMG00000150813.1,1,False,False,False,False,pseudo_consens,ENSG00000232014.1,MTND1P13,KNOWN,pseudogene,False
ENSG00000229513,False,False,ENSG00000229513.1,EIF4EBP1P2,KNOWN,pseudogene,OTTHUMG00000150814.1,1,False,False,False,False,pseudo_consens,ENSG00000229513.1,EIF4EBP1P2,KNOWN,pseudogene,False
ENSG00000224676,False,False,ENSG00000224676.1,AP000351.8,KNOWN,pseudogene,OTTHUMG00000150817.2,2,False,False,False,False,,ENSG00000224676.1,AP000351.8,KNOWN,pseudogene,False
ENSG00000184490,False,False,ENSG00000184490.6,AP000351.9,KNOWN,pseudogene,OTTHUMG00000150815.1,2,False,False,False,False,,ENSG00000184490.6,AP000351.9,KNOWN,pseudogene,False
ENSG00000235231,False,False,ENSG00000235231.3,AP000351.10,KNOWN,pseudogene,OTTHUMG00000150818.1,2,False,False,False,False,,ENSG00000235231.3,AP000351.10,KNOWN,pseudogene,False
ENSG00000272955,False,False,ENSG00000272955.1,KB-226F1.1,NOVEL,antisense,OTTHUMG00000186176.1,2,False,False,False,False,,ENSG00000272955.1,KB-226F1.1,NOVEL,antisense,False
ENSG00000184674,False,False,ENSG00000184674.8,GSTT1,KNOWN,protein_coding,OTTHUMG00000150816.3,1,False,False,False,False,,ENSG00000184674.8,GSTT1,KNOWN,protein_coding,False
ENSG00000239334,False,False,ENSG00000239334.1,GSTTP2,KNOWN,pseudogene,OTTHUMG00000150811.3,2,False,False,False,False,,ENSG00000239334.1,GSTTP2,KNOWN,pseudogene,False
ENSG00000235689,False,False,ENSG00000235689.1,AP000351.13,KNOWN,pseudogene,OTTHUMG00000150812.1,2,False,False,False,False,,ENSG00000235689.1,AP000351.13,KNOWN,pseudogene,False
ENSG00000099991,False,False,ENSG00000099991.12,CABIN1,KNOWN,protein_coding,OTTHUMG00000150797.4,1,False,False,False,False,,ENSG00000099991.12,CABIN1,KNOWN,protein_coding,False
ENSG00000232545,False,False,ENSG00000232545.1,KB-318B8.7,NOVEL,sense_intronic,OTTHUMG00000150809.1,2,False,False,False,False,,ENSG00000232545.1,KB-318B8.7,NOVEL,sense_intronic,False
ENSG00000099994,False,False,ENSG00000099994.10,SUSD2,KNOWN,protein_coding,OTTHUMG00000150792.1,2,False,False,False,False,,ENSG00000099994.10,SUSD2,KNOWN,protein_coding,False
ENSG00000099998,False,False,ENSG00000099998.13,GGT5,KNOWN,protein_coding,OTTHUMG00000150796.1,2,False,False,False,False,,ENSG00000099998.13,GGT5,KNOWN,protein_coding,False
ENSG00000230712,False,False,ENSG00000230712.2,AP000354.4,KNOWN,pseudogene,OTTHUMG00000150766.1,2,False,False,False,False,,ENSG00000230712.2,AP000354.4,KNOWN,pseudogene,False
ENSG00000128262,False,False,ENSG00000128262.4,POM121L9P,KNOWN,pseudogene,OTTHUMG00000150763.2,1,False,False,False,False,pseudo_consens,ENSG00000128262.4,POM121L9P,KNOWN,pseudogene,False
ENSG00000225098,False,False,ENSG00000225098.1,BCRP1,KNOWN,pseudogene,OTTHUMG00000150768.1,2,False,False,False,False,,ENSG00000225098.1,BCRP1,KNOWN,pseudogene,False
ENSG00000215464,False,False,ENSG00000215464.4,AP000354.2,KNOWN,pseudogene,OTTHUMG00000150770.2,1,False,False,False,False,pseudo_consens,ENSG00000215464.4,AP000354.2,KNOWN,pseudogene,False
ENSG00000100014,False,False,ENSG00000100014.15,SPECC1L,KNOWN,protein_coding,OTTHUMG00000171450.4,2,False,False,False,False,,ENSG00000100014.15,SPECC1L,KNOWN,protein_coding,False
ENSG00000258555,False,False,ENSG00000258555.2,SPECC1L-ADORA2A,NOVEL,protein_coding,OTTHUMG00000150762.4,2,False,False,False,False,,ENSG00000258555.2,SPECC1L-ADORA2A,NOVEL,protein_coding,False
ENSG00000128271,False,False,ENSG00000128271.15,ADORA2A,KNOWN,protein_coding,OTTHUMG00000150761.4,2,False,False,False,True,,ENSG00000128271.15,ADORA2A,KNOWN,protein_coding,False
ENSG00000178803,False,False,ENSG00000178803.6,ADORA2A-AS1,KNOWN,antisense,OTTHUMG00000150735.4,1,False,False,False,False,,ENSG00000178803.6,ADORA2A-AS1,KNOWN,antisense,False
ENSG00000100024,False,False,ENSG00000100024.10,UPB1,KNOWN,protein_coding,OTTHUMG00000150749.2,2,False,False,False,False,,ENSG00000100024.10,UPB1,KNOWN,protein_coding,False
ENSG00000228923,False,False,ENSG00000228923.1,AP000355.2,NOVEL,antisense,OTTHUMG00000150750.1,2,False,False,False,False,,ENSG00000228923.1,AP000355.2,NOVEL,antisense,False
ENSG00000138867,False,False,ENSG00000138867.12,GUCD1,KNOWN,protein_coding,OTTHUMG00000150728.2,1,False,False,False,False,,ENSG00000138867.12,GUCD1,KNOWN,protein_coding,False
ENSG00000100028,False,True,ENSG00000100028.7,SNRPD3,KNOWN,protein_coding,OTTHUMG00000150727.1,2,True,False,False,False,,ENSG00000100028.7,SNRPD3,KNOWN,protein_coding,False
ENSG00000100031,False,False,ENSG00000100031.14,GGT1,KNOWN,protein_coding,OTTHUMG00000030859.31,2,False,False,False,False,,ENSG00000100031.14,GGT1,KNOWN,protein_coding,False
ENSG00000178026,False,False,ENSG00000178026.8,FAM211B,KNOWN,protein_coding,OTTHUMG00000150729.1,2,False,False,False,False,,ENSG00000178026.8,FAM211B,KNOWN,protein_coding,False
ENSG00000230947,False,False,ENSG00000230947.2,AP000356.2,NOVEL,sense_intronic,OTTHUMG00000150625.2,2,False,False,False,False,,ENSG00000230947.2,AP000356.2,NOVEL,sense_intronic,False
ENSG00000215481,False,False,ENSG00000215481.4,BCRP3,KNOWN,pseudogene,OTTHUMG00000150726.3,2,False,False,False,False,,ENSG00000215481.4,BCRP3,KNOWN,pseudogene,False
ENSG00000224124,False,False,ENSG00000224124.2,POM121L10P,KNOWN,pseudogene,OTTHUMG00000150732.1,1,False,False,False,False,pseudo_consens,ENSG00000224124.2,POM121L10P,KNOWN,pseudogene,False
ENSG00000240906,False,False,ENSG00000240906.2,AP000356.1,NOVEL,pseudogene,,3,False,False,False,False,,ENSG00000240906.2,AP000356.1,NOVEL,pseudogene,False
ENSG00000224806,False,False,ENSG00000224806.2,ARL5AP4,KNOWN,pseudogene,OTTHUMG00000155636.1,1,False,False,False,False,pseudo_consens,ENSG00000224806.2,ARL5AP4,KNOWN,pseudogene,False
ENSG00000224334,False,False,ENSG00000224334.1,AP000357.4,KNOWN,pseudogene,OTTHUMG00000150733.1,1,False,False,False,False,pseudo_consens,ENSG00000224334.1,AP000357.4,KNOWN,pseudogene,False
ENSG00000237601,False,False,ENSG00000237601.1,AP000358.5,KNOWN,pseudogene,OTTHUMG00000155630.1,1,False,False,False,False,pseudo_consens,ENSG00000237601.1,AP000358.5,KNOWN,pseudogene,False
ENSG00000182351,False,False,ENSG00000182351.6,CRIP1P4,KNOWN,pseudogene,OTTHUMG00000150730.1,1,False,False,False,False,pseudo_consens,ENSG00000182351.6,CRIP1P4,KNOWN,pseudogene,False
ENSG00000184571,False,True,ENSG00000184571.9,PIWIL3,KNOWN,protein_coding,OTTHUMG00000150788.3,2,True,False,False,False,,ENSG00000184571.9,PIWIL3,KNOWN,protein_coding,False
ENSG00000167037,False,False,ENSG00000167037.14,SGSM1,KNOWN,protein_coding,OTTHUMG00000150837.1,2,False,False,False,False,,ENSG00000167037.14,SGSM1,KNOWN,protein_coding,False
ENSG00000199783,False,False,ENSG00000199783.1,SNORD56,NOVEL,snoRNA,,3,False,False,False,False,,ENSG00000199783.1,SNORD56,NOVEL,snoRNA,False
ENSG00000206069,False,False,ENSG00000206069.4,TMEM211,KNOWN,protein_coding,OTTHUMG00000150790.2,2,False,False,False,False,,ENSG00000206069.4,TMEM211,KNOWN,protein_coding,False
ENSG00000197077,False,False,ENSG00000197077.8,KIAA1671,KNOWN,protein_coding,OTTHUMG00000150841.8,2,False,False,False,False,,ENSG00000197077.8,KIAA1671,KNOWN,protein_coding,False
ENSG00000203280,False,False,ENSG00000203280.3,CTA-221G9.11,NOVEL,antisense,OTTHUMG00000150908.2,1,False,False,False,False,,ENSG00000203280.3,CTA-221G9.11,NOVEL,antisense,False
ENSG00000271181,False,False,ENSG00000271181.1,CTA-221G9.10,KNOWN,pseudogene,OTTHUMG00000150902.2,1,False,False,False,False,pseudo_consens,ENSG00000271181.1,CTA-221G9.10,KNOWN,pseudogene,False
ENSG00000100053,False,False,ENSG00000100053.5,CRYBB3,KNOWN,protein_coding,OTTHUMG00000150869.1,1,False,False,False,False,,ENSG00000100053.5,CRYBB3,KNOWN,protein_coding,False
ENSG00000236641,False,False,ENSG00000236641.1,CTA-221G9.7,NOVEL,lincRNA,OTTHUMG00000150865.1,2,False,False,False,False,,ENSG00000236641.1,CTA-221G9.7,NOVEL,lincRNA,False
ENSG00000244752,False,False,ENSG00000244752.2,CRYBB2,KNOWN,protein_coding,OTTHUMG00000150905.1,2,False,False,False,False,,ENSG00000244752.2,CRYBB2,KNOWN,protein_coding,False
ENSG00000233577,False,False,ENSG00000233577.2,RP3-462D8.2,NOVEL,lincRNA,OTTHUMG00000150906.2,1,False,False,False,False,,ENSG00000233577.2,RP3-462D8.2,NOVEL,lincRNA,False
ENSG00000206066,False,False,ENSG00000206066.3,IGLL3P,KNOWN,pseudogene,OTTHUMG00000150866.2,2,False,False,False,False,,ENSG00000206066.3,IGLL3P,KNOWN,pseudogene,False
ENSG00000230637,False,False,ENSG00000230637.2,CTA-246H3.8,KNOWN,pseudogene,OTTHUMG00000150868.1,2,False,False,False,False,,ENSG00000230637.2,CTA-246H3.8,KNOWN,pseudogene,False
ENSG00000231466,False,False,ENSG00000231466.2,CTA-246H3.11,KNOWN,pseudogene,OTTHUMG00000155629.1,1,False,False,False,False,pseudo_consens,ENSG00000231466.2,CTA-246H3.11,KNOWN,pseudogene,False
ENSG00000100068,False,False,ENSG00000100068.7,LRP5L,KNOWN,protein_coding,OTTHUMG00000150900.2,2,False,False,False,False,,ENSG00000100068.7,LRP5L,KNOWN,protein_coding,False
ENSG00000272942,False,False,ENSG00000272942.1,CTA-246H3.12,NOVEL,lincRNA,OTTHUMG00000186164.1,2,False,False,False,False,,ENSG00000272942.1,CTA-246H3.12,NOVEL,lincRNA,False
ENSG00000272798,False,False,ENSG00000272798.1,CTA-390C10.9,NOVEL,lincRNA,OTTHUMG00000186165.1,2,False,False,False,False,,ENSG00000272798.1,CTA-390C10.9,NOVEL,lincRNA,False
ENSG00000271138,False,False,ENSG00000271138.1,IGLVIVOR22-1,KNOWN,IG_V_pseudogene,OTTHUMG00000184784.1,2,False,False,False,False,,ENSG00000271138.1,IGLVIVOR22-1,KNOWN,IG_V_pseudogene,False
ENSG00000100058,False,False,ENSG00000100058.8,CRYBB2P1,KNOWN,pseudogene,OTTHUMG00000150874.3,2,False,False,False,False,,ENSG00000100058.8,CRYBB2P1,KNOWN,pseudogene,False
ENSG00000272977,False,False,ENSG00000272977.1,CTA-390C10.10,NOVEL,sense_intronic,OTTHUMG00000186166.1,2,False,False,False,False,,ENSG00000272977.1,CTA-390C10.10,NOVEL,sense_intronic,False
ENSG00000265978,False,False,ENSG00000265978.1,AL008721.1,NOVEL,miRNA,,3,False,False,False,False,,ENSG00000265978.1,AL008721.1,NOVEL,miRNA,False
ENSG00000234884,False,False,ENSG00000234884.1,CTA-407F11.8,NOVEL,antisense,OTTHUMG00000150903.1,1,False,False,False,False,,ENSG00000234884.1,CTA-407F11.8,NOVEL,antisense,False
ENSG00000100077,False,False,ENSG00000100077.10,ADRBK2,KNOWN,protein_coding,OTTHUMG00000150280.5,2,False,False,False,False,,ENSG00000100077.10,ADRBK2,KNOWN,protein_coding,False
ENSG00000237387,False,False,ENSG00000237387.1,CTA-407F11.7,NOVEL,antisense,OTTHUMG00000150901.1,1,False,False,False,False,,ENSG00000237387.1,CTA-407F11.7,NOVEL,antisense,False
ENSG00000224003,False,False,ENSG00000224003.1,CTA-407F11.6,KNOWN,pseudogene,OTTHUMG00000150872.1,1,False,False,False,False,pseudo_consens,ENSG00000224003.1,CTA-407F11.6,KNOWN,pseudogene,False
ENSG00000222585,False,False,ENSG00000222585.1,RNA5SP494,KNOWN,rRNA,,3,False,False,False,False,,ENSG00000222585.1,RNA5SP494,KNOWN,rRNA,False
ENSG00000133454,False,False,ENSG00000133454.11,MYO18B,KNOWN,protein_coding,OTTHUMG00000151129.2,1,False,True,False,False,,ENSG00000133454.11,MYO18B,KNOWN,protein_coding,False
ENSG00000264925,False,False,ENSG00000264925.1,Z98949.1,NOVEL,miRNA,,3,False,False,False,False,,ENSG00000264925.1,Z98949.1,NOVEL,miRNA,False
ENSG00000231933,False,False,ENSG00000231933.3,CTA-125H2.2,NOVEL,antisense,OTTHUMG00000150907.3,1,False,False,False,False,,ENSG00000231933.3,CTA-125H2.2,NOVEL,antisense,False
ENSG00000232464,False,False,ENSG00000232464.1,CTA-125H2.1,NOVEL,antisense,OTTHUMG00000150904.1,2,False,False,False,False,ncRNA_host,ENSG00000232464.1,CTA-125H2.1,NOVEL,antisense,False
ENSG00000223056,False,False,ENSG00000223056.1,RN7SKP169,KNOWN,misc_RNA,,3,False,False,False,False,,ENSG00000223056.1,RN7SKP169,KNOWN,misc_RNA,False
ENSG00000232050,False,False,ENSG00000232050.1,CTA-125H2.3,KNOWN,pseudogene,OTTHUMG00000155628.1,1,False,False,False,False,pseudo_consens,ENSG00000232050.1,CTA-125H2.3,KNOWN,pseudogene,False
ENSG00000236464,False,False,ENSG00000236464.1,CTA-796E4.3,NOVEL,lincRNA,OTTHUMG00000151344.1,2,False,False,False,False,,ENSG00000236464.1,CTA-796E4.3,NOVEL,lincRNA,False
ENSG00000229770,False,False,ENSG00000229770.1,CTA-796E4.4,NOVEL,antisense,OTTHUMG00000151345.1,2,False,False,False,False,,ENSG00000229770.1,CTA-796E4.4,NOVEL,antisense,False
